N, x, y 
11102, 1.101999999993847, -7.050305975697607
11103, 1.1029999999938465, -7.054127586935821
11104, 1.103999999993846, -7.057942638358991
11105, 1.1049999999938453, -7.061751126018477
11106, 1.1059999999938448, -7.065553045970781
11107, 1.1069999999938442, -7.0693483942776085
11108, 1.1079999999938437, -7.073137167005831
11109, 1.1089999999938431, -7.076919360227507
11110, 1.1099999999938426, -7.080694970019867
11111, 1.110999999993842, -7.084463992465352
11112, 1.1119999999938415, -7.088226423651566
11113, 1.112999999993841, -7.091982259671343
11114, 1.1139999999938404, -7.095731496622686
11115, 1.1149999999938398, -7.099474130608822
11116, 1.1159999999938393, -7.103210157738164
11117, 1.1169999999938387, -7.106939574124357
11118, 1.1179999999938381, -7.1106623758862435
11119, 1.1189999999938376, -7.11437855914789
11120, 1.119999999993837, -7.118088120038574
11121, 1.1209999999938365, -7.1217910546928005
11122, 1.121999999993836, -7.125487359250314
11123, 1.1229999999938354, -7.129177029856068
11124, 1.1239999999938348, -7.13286006266027
11125, 1.1249999999938343, -7.136536453818345
11126, 1.1259999999938337, -7.140206199490976
11127, 1.1269999999938332, -7.1438692958440795
11128, 1.1279999999938326, -7.147525739048821
11129, 1.128999999993832, -7.151175525281623
11130, 1.1299999999938315, -7.154818650724157
11131, 1.130999999993831, -7.158455111563356
11132, 1.1319999999938304, -7.162084903991409
11133, 1.1329999999938298, -7.165708024205775
11134, 1.1339999999938293, -7.169324468409178
11135, 1.1349999999938287, -7.1729342328096095
11136, 1.1359999999938282, -7.176537313620354
11137, 1.1369999999938276, -7.180133707059949
11138, 1.137999999993827, -7.183723409352231
11139, 1.1389999999938265, -7.1873064167263205
11140, 1.139999999993826, -7.190882725416615
11141, 1.1409999999938254, -7.194452331662818
11142, 1.1419999999938248, -7.198015231709921
11143, 1.1429999999938243, -7.201571421808218
11144, 1.1439999999938237, -7.205120898213297
11145, 1.1449999999938232, -7.20866365718606
11146, 1.1459999999938226, -7.212199694992719
11147, 1.146999999993822, -7.215729007904795
11148, 1.1479999999938215, -7.219251592199115
11149, 1.148999999993821, -7.222767444157844
11150, 1.1499999999938204, -7.226276560068461
11151, 1.1509999999938199, -7.229778936223762
11152, 1.1519999999938193, -7.233274568921884
11153, 1.1529999999938187, -7.236763454466294
11154, 1.1539999999938182, -7.240245589165787
11155, 1.1549999999938176, -7.243720969334513
11156, 1.155999999993817, -7.247189591291948
11157, 1.1569999999938165, -7.250651451362925
11158, 1.157999999993816, -7.254106545877618
11159, 1.1589999999938154, -7.257554871171558
11160, 1.1599999999938149, -7.26099642358564
11161, 1.1609999999938143, -7.264431199466101
11162, 1.1619999999938138, -7.2678591951645535
11163, 1.1629999999938132, -7.271280407037972
11164, 1.1639999999938127, -7.274694831448704
11165, 1.164999999993812, -7.278102464764457
11166, 1.1659999999938115, -7.28150330335833
11167, 1.166999999993811, -7.284897343608792
11168, 1.1679999999938104, -7.288284581899698
11169, 1.1689999999938099, -7.2916650146202935
11170, 1.1699999999938093, -7.295038638165198
11171, 1.1709999999938088, -7.2984054489344405
11172, 1.1719999999938082, -7.301765443333428
11173, 1.1729999999938077, -7.3051186177729885
11174, 1.173999999993807, -7.3084649686693375
11175, 1.1749999999938066, -7.311804492444093
11176, 1.175999999993806, -7.3151371855242955
11177, 1.1769999999938054, -7.318463044342386
11178, 1.177999999993805, -7.321782065336228
11179, 1.1789999999938043, -7.325094244949092
11180, 1.1799999999938038, -7.328399579629695
11181, 1.1809999999938032, -7.331698065832145
11182, 1.1819999999938027, -7.334989700016018
11183, 1.1829999999938021, -7.33827447864628
11184, 1.1839999999938016, -7.341552398193367
11185, 1.184999999993801, -7.344823455133127
11186, 1.1859999999938005, -7.3480876459468805
11187, 1.1869999999938, -7.351344967121351
11188, 1.1879999999937993, -7.354595415148751
11189, 1.1889999999937988, -7.357838986526716
11190, 1.1899999999937982, -7.361075677758346
11191, 1.1909999999937977, -7.364305485352204
11192, 1.1919999999937971, -7.367528405822314
11193, 1.1929999999937966, -7.370744435688146
11194, 1.193999999993796, -7.373953571474652
11195, 1.1949999999937955, -7.377155809712264
11196, 1.195999999993795, -7.380351146936868
11197, 1.1969999999937944, -7.383539579689837
11198, 1.1979999999937938, -7.386721104518024
11199, 1.1989999999937933, -7.3898957179737685
11200, 1.1999999999937927, -7.393063416614888
11201, 1.2009999999937921, -7.396224197004691
11202, 1.2019999999937916, -7.399378055711992
11203, 1.202999999993791, -7.40252498931109
11204, 1.2039999999937905, -7.405664994381782
11205, 1.20499999999379, -7.408798067509375
11206, 1.2059999999937894, -7.411924205284677
11207, 1.2069999999937888, -7.415043404304011
11208, 1.2079999999937883, -7.4181556611692
11209, 1.2089999999937877, -7.421260972487593
11210, 1.2099999999937872, -7.424359334872055
11211, 1.2109999999937866, -7.427450744940975
11212, 1.211999999993786, -7.430535199318261
11213, 1.2129999999937855, -7.4336126946333545
11214, 1.213999999993785, -7.4366832275212245
11215, 1.2149999999937844, -7.439746794622368
11216, 1.2159999999937838, -7.442803392582841
11217, 1.2169999999937833, -7.445853018054222
11218, 1.2179999999937827, -7.4488956676936295
11219, 1.2189999999937822, -7.451931338163749
11220, 1.2199999999937816, -7.454960026132789
11221, 1.220999999993781, -7.457981728274541
11222, 1.2219999999937805, -7.46099644126833
11223, 1.22299999999378, -7.46400416179905
11224, 1.2239999999937794, -7.467004886557153
11225, 1.2249999999937788, -7.469998612238663
11226, 1.2259999999937783, -7.4729853355451725
11227, 1.2269999999937777, -7.475965053183836
11228, 1.2279999999937772, -7.47893776186739
11229, 1.2289999999937766, -7.4819034583141555
11230, 1.229999999993776, -7.4848621392480155
11231, 1.2309999999937755, -7.487813801398461
11232, 1.231999999993775, -7.490758441500554
11233, 1.2329999999937744, -7.493696056294959
11234, 1.2339999999937739, -7.496626642527915
11235, 1.2349999999937733, -7.499550196951282
11236, 1.2359999999937727, -7.502466716322502
11237, 1.2369999999937722, -7.505376197404624
11238, 1.2379999999937716, -7.508278636966303
11239, 1.238999999993771, -7.5111740317818105
11240, 1.2399999999937705, -7.514062378631022
11241, 1.24099999999377, -7.5169436742994264
11242, 1.2419999999937694, -7.519817915578137
11243, 1.2429999999937689, -7.522685099263886
11244, 1.2439999999937683, -7.52554522215902
11245, 1.2449999999937678, -7.528398281071535
11246, 1.2459999999937672, -7.531244272815038
11247, 1.2469999999937667, -7.534083194208779
11248, 1.247999999993766, -7.536915042077638
11249, 1.2489999999937655, -7.539739813252142
11250, 1.249999999993765, -7.542557504568457
11251, 1.2509999999937644, -7.545368112868385
11252, 1.2519999999937639, -7.548171634999394
11253, 1.2529999999937633, -7.550968067814592
11254, 1.2539999999937628, -7.553757408172744
11255, 1.2549999999937622, -7.556539652938277
11256, 1.2559999999937617, -7.559314798981273
11257, 1.256999999993761, -7.562082843177472
11258, 1.2579999999937606, -7.564843782408301
11259, 1.25899999999376, -7.5675976135608325
11260, 1.2599999999937594, -7.570344333527832
11261, 1.260999999993759, -7.573083939207727
11262, 1.2619999999937583, -7.575816427504624
11263, 1.2629999999937578, -7.578541795328317
11264, 1.2639999999937572, -7.58126003959429
11265, 1.2649999999937567, -7.583971157223701
11266, 1.2659999999937561, -7.586675145143399
11267, 1.2669999999937556, -7.58937200028595
11268, 1.267999999993755, -7.592061719589581
11269, 1.2689999999937545, -7.594744299998245
11270, 1.269999999993754, -7.597419738461586
11271, 1.2709999999937533, -7.6000880319349555
11272, 1.2719999999937528, -7.602749177379421
11273, 1.2729999999937522, -7.60540317176174
11274, 1.2739999999937517, -7.608050012054408
11275, 1.2749999999937511, -7.610689695235628
11276, 1.2759999999937506, -7.6133222182893165
11277, 1.27699999999375, -7.6159475782051285
11278, 1.2779999999937495, -7.61856577197843
11279, 1.278999999993749, -7.621176796610322
11280, 1.2799999999937484, -7.623780649107641
11281, 1.2809999999937478, -7.626377326482946
11282, 1.2819999999937473, -7.6289668257545555
11283, 1.2829999999937467, -7.6315491439465
11284, 1.2839999999937461, -7.63412427808858
11285, 1.2849999999937456, -7.636692225216327
11286, 1.285999999993745, -7.639252982371022
11287, 1.2869999999937445, -7.641806546599709
11288, 1.287999999993744, -7.644352914955181
11289, 1.2889999999937434, -7.646892084495978
11290, 1.2899999999937428, -7.649424052286419
11291, 1.2909999999937423, -7.651948815396579
11292, 1.2919999999937417, -7.654466370902292
11293, 1.2929999999937412, -7.656976715885183
11294, 1.2939999999937406, -7.659479847432619
11295, 1.29499999999374, -7.661975762637771
11296, 1.2959999999937395, -7.664464458599568
11297, 1.296999999993739, -7.66694593242273
11298, 1.2979999999937384, -7.669420181217761
11299, 1.2989999999937378, -7.671887202100951
11300, 1.2999999999937373, -7.674346992194374
11301, 1.3009999999937367, -7.676799548625894
11302, 1.3019999999937362, -7.679244868529197
11303, 1.3029999999937356, -7.681682949043722
11304, 1.303999999993735, -7.684113787314758
11305, 1.3049999999937345, -7.686537380493353
11306, 1.305999999993734, -7.688953725736389
11307, 1.3069999999937334, -7.6913628202065585
11308, 1.3079999999937328, -7.693764661072348
11309, 1.3089999999937323, -7.696159245508077
11310, 1.3099999999937317, -7.698546570693871
11311, 1.3109999999937312, -7.700926633815685
11312, 1.3119999999937306, -7.7032994320652906
11313, 1.31299999999373, -7.70566496264029
11314, 1.3139999999937295, -7.7080232227441074
11315, 1.314999999993729, -7.710374209586011
11316, 1.3159999999937284, -7.712717920381099
11317, 1.3169999999937279, -7.715054352350304
11318, 1.3179999999937273, -7.717383502720394
11319, 1.3189999999937267, -7.719705368723994
11320, 1.3199999999937262, -7.722019947599565
11321, 1.3209999999937256, -7.724327236591419
11322, 1.321999999993725, -7.726627232949724
11323, 1.3229999999937245, -7.728919933930497
11324, 1.323999999993724, -7.7312053367955995
11325, 1.3249999999937234, -7.733483438812788
11326, 1.3259999999937229, -7.735754237255646
11327, 1.3269999999937223, -7.738017729403635
11328, 1.3279999999937218, -7.740273912542099
11329, 1.3289999999937212, -7.742522783962223
11330, 1.3299999999937206, -7.74476434096109
11331, 1.33099999999372, -7.746998580841656
11332, 1.3319999999937195, -7.749225500912745
11333, 1.332999999993719, -7.751445098489068
11334, 1.3339999999937184, -7.753657370891221
11335, 1.3349999999937179, -7.755862315445697
11336, 1.3359999999937173, -7.758059929484855
11337, 1.3369999999937168, -7.760250210346971
11338, 1.3379999999937162, -7.762433155376208
11339, 1.3389999999937157, -7.764608761922622
11340, 1.339999999993715, -7.766777027342171
11341, 1.3409999999937146, -7.768937948996728
11342, 1.341999999993714, -7.7710915242540475
11343, 1.3429999999937134, -7.773237750487823
11344, 1.343999999993713, -7.775376625077641
11345, 1.3449999999937123, -7.777508145409005
11346, 1.3459999999937118, -7.77963230887334
11347, 1.3469999999937112, -7.781749112867975
11348, 1.3479999999937107, -7.7838585547961925
11349, 1.3489999999937101, -7.785960632067166
11350, 1.3499999999937096, -7.7880553420960235
11351, 1.350999999993709, -7.790142682303807
11352, 1.3519999999937085, -7.792222650117488
11353, 1.352999999993708, -7.794295242969996
11354, 1.3539999999937073, -7.796360458300174
11355, 1.3549999999937068, -7.798418293552824
11356, 1.3559999999937062, -7.80046874617868
11357, 1.3569999999937057, -7.802511813634427
11358, 1.3579999999937051, -7.804547493382697
11359, 1.3589999999937046, -7.806575782892079
11360, 1.359999999993704, -7.808596679637107
11361, 1.3609999999937035, -7.810610181098283
11362, 1.361999999993703, -7.812616284762059
11363, 1.3629999999937024, -7.814614988120846
11364, 1.3639999999937018, -7.816606288673037
11365, 1.3649999999937013, -7.818590183922977
11366, 1.3659999999937007, -7.820566671380983
11367, 1.3669999999937001, -7.8225357485633555
11368, 1.3679999999936996, -7.824497412992341
11369, 1.368999999993699, -7.826451662196206
11370, 1.3699999999936985, -7.828398493709163
11371, 1.370999999993698, -7.830337905071425
11372, 1.3719999999936974, -7.832269893829182
11373, 1.3729999999936968, -7.834194457534616
11374, 1.3739999999936963, -7.836111593745898
11375, 1.3749999999936957, -7.838021300027194
11376, 1.3759999999936952, -7.839923573948667
11377, 1.3769999999936946, -7.841818413086471
11378, 1.377999999993694, -7.843705815022771
11379, 1.3789999999936935, -7.845585777345728
11380, 1.379999999993693, -7.84745829764951
11381, 1.3809999999936924, -7.8493233735343
11382, 1.3819999999936918, -7.851181002606284
11383, 1.3829999999936913, -7.853031182477668
11384, 1.3839999999936907, -7.854873910766671
11385, 1.3849999999936902, -7.856709185097525
11386, 1.3859999999936896, -7.858537003100493
11387, 1.386999999993689, -7.860357362411862
11388, 1.3879999999936885, -7.862170260673943
11389, 1.388999999993688, -7.8639756955350615
11390, 1.3899999999936874, -7.865773664649603
11391, 1.3909999999936868, -7.8675641656779645
11392, 1.3919999999936863, -7.869347196286589
11393, 1.3929999999936857, -7.871122754147949
11394, 1.3939999999936852, -7.8728908369405675
11395, 1.3949999999936846, -7.874651442349021
11396, 1.395999999993684, -7.876404568063903
11397, 1.3969999999936835, -7.878150211781889
11398, 1.397999999993683, -7.879888371205681
11399, 1.3989999999936824, -7.88161904404405
11400, 1.3999999999936819, -7.883342228011814
11401, 1.4009999999936813, -7.885057920829856
11402, 1.4019999999936807, -7.886766120225117
11403, 1.4029999999936802, -7.888466823930604
11404, 1.4039999999936796, -7.890160029685385
11405, 1.404999999993679, -7.89184573523461
11406, 1.4059999999936785, -7.893523938329492
11407, 1.406999999993678, -7.895194636727305
11408, 1.4079999999936774, -7.896857828191417
11409, 1.4089999999936769, -7.898513510491273
11410, 1.4099999999936763, -7.900161681402397
11411, 1.4109999999936758, -7.901802338706383
11412, 1.4119999999936752, -7.903435480190931
11413, 1.4129999999936746, -7.905061103649818
11414, 1.413999999993674, -7.906679206882917
11415, 1.4149999999936735, -7.908289787696182
11416, 1.415999999993673, -7.9098928439016865
11417, 1.4169999999936724, -7.911488373317576
11418, 1.4179999999936719, -7.913076373768111
11419, 1.4189999999936713, -7.914656843083657
11420, 1.4199999999936708, -7.916229779100672
11421, 1.4209999999936702, -7.91779517966174
11422, 1.4219999999936697, -7.919353042615533
11423, 1.422999999993669, -7.920903365816846
11424, 1.4239999999936686, -7.9224461471266
11425, 1.424999999993668, -7.923981384411822
11426, 1.4259999999936674, -7.92550907554565
11427, 1.426999999993667, -7.9270292184073545
11428, 1.4279999999936663, -7.928541810882339
11429, 1.4289999999936658, -7.93004685086212
11430, 1.4299999999936652, -7.931544336244342
11431, 1.4309999999936647, -7.933034264932788
11432, 1.4319999999936641, -7.9345166348373795
11433, 1.4329999999936636, -7.9359914438741574
11434, 1.433999999993663, -7.937458689965319
11435, 1.4349999999936625, -7.938918371039187
11436, 1.435999999993662, -7.940370485030243
11437, 1.4369999999936613, -7.941815029879104
11438, 1.4379999999936608, -7.943252003532537
11439, 1.4389999999936602, -7.944681403943454
11440, 1.4399999999936597, -7.946103229070928
11441, 1.4409999999936591, -7.947517476880183
11442, 1.4419999999936586, -7.948924145342607
11443, 1.442999999993658, -7.950323232435731
11444, 1.4439999999936575, -7.951714736143266
11445, 1.444999999993657, -7.953098654455077
11446, 1.4459999999936564, -7.954474985367194
11447, 1.4469999999936558, -7.955843726881818
11448, 1.4479999999936553, -7.95720487700733
11449, 1.4489999999936547, -7.958558433758273
11450, 1.4499999999936541, -7.959904395155369
11451, 1.4509999999936536, -7.961242759225514
11452, 1.451999999993653, -7.962573524001793
11453, 1.4529999999936525, -7.963896687523468
11454, 1.453999999993652, -7.965212247835984
11455, 1.4549999999936514, -7.96652020299098
11456, 1.4559999999936508, -7.96782055104627
11457, 1.4569999999936503, -7.969113290065881
11458, 1.4579999999936497, -7.97039841812001
11459, 1.4589999999936492, -7.971675933285072
11460, 1.4599999999936486, -7.97294583364366
11461, 1.460999999993648, -7.9742081172845865
11462, 1.4619999999936475, -7.975462782302851
11463, 1.462999999993647, -7.976709826799664
11464, 1.4639999999936464, -7.977949248882453
11465, 1.4649999999936458, -7.97918104666484
11466, 1.4659999999936453, -7.980405218266657
11467, 1.4669999999936447, -7.981621761813965
11468, 1.4679999999936442, -7.982830675439035
11469, 1.4689999999936436, -7.984031957280347
11470, 1.469999999993643, -7.9852256054826185
11471, 1.4709999999936425, -7.986411618196773
11472, 1.471999999993642, -7.987589993579966
11473, 1.4729999999936414, -7.9887607297955885
11474, 1.4739999999936408, -7.989923825013241
11475, 1.4749999999936403, -7.991079277408776
11476, 1.4759999999936397, -7.99222708516426
11477, 1.4769999999936392, -7.9933672464680265
11478, 1.4779999999936386, -7.994499759514608
11479, 1.478999999993638, -7.995624622504798
11480, 1.4799999999936375, -7.996741833645632
11481, 1.480999999993637, -7.997851391150392
11482, 1.4819999999936364, -7.9989532932386025
11483, 1.4829999999936359, -8.00004753813603
11484, 1.4839999999936353, -8.00113412407471
11485, 1.4849999999936347, -8.002213049292912
11486, 1.4859999999936342, -8.003284312035175
11487, 1.4869999999936336, -8.00434791055228
11488, 1.487999999993633, -8.005403843101288
11489, 1.4889999999936325, -8.006452107945504
11490, 1.489999999993632, -8.007492703354501
11491, 1.4909999999936314, -8.008525627604136
11492, 1.4919999999936309, -8.0095508789765
11493, 1.4929999999936303, -8.010568455759984
11494, 1.4939999999936298, -8.011578356249238
11495, 1.4949999999936292, -8.01258057874518
11496, 1.4959999999936286, -8.013575121555029
11497, 1.496999999993628, -8.014561982992252
11498, 1.4979999999936275, -8.015541161376623
11499, 1.498999999993627, -8.016512655034177
11500, 1.4999999999936264, -8.017476462297255
11501, 1.5009999999936259, -8.018432581504456
11502, 1.5019999999936253, -8.019381011000709
11503, 1.5029999999936248, -8.020321749137196
11504, 1.5039999999936242, -8.021254794271409
11505, 1.5049999999936237, -8.022180144767143
11506, 1.505999999993623, -8.023097798994467
11507, 1.5069999999936226, -8.02400775532977
11508, 1.507999999993622, -8.024910012155734
11509, 1.5089999999936214, -8.025804567861357
11510, 1.509999999993621, -8.026691420841919
11511, 1.5109999999936203, -8.027570569499023
11512, 1.5119999999936198, -8.028442012240578
11513, 1.5129999999936192, -8.02930574748081
11514, 1.5139999999936187, -8.030161773640254
11515, 1.5149999999936181, -8.03101008914576
11516, 1.5159999999936176, -8.031850692430496
11517, 1.516999999993617, -8.032683581933947
11518, 1.5179999999936165, -8.03350875610193
11519, 1.518999999993616, -8.03432621338658
11520, 1.5199999999936153, -8.035135952246348
11521, 1.5209999999936148, -8.035937971146023
11522, 1.5219999999936142, -8.036732268556731
11523, 1.5229999999936137, -8.037518842955917
11524, 1.5239999999936131, -8.038297692827362
11525, 1.5249999999936126, -8.039068816661182
11526, 1.525999999993612, -8.039832212953845
11527, 1.5269999999936115, -8.040587880208133
11528, 1.527999999993611, -8.041335816933193
11529, 1.5289999999936104, -8.042076021644501
11530, 1.5299999999936098, -8.042808492863895
11531, 1.5309999999936093, -8.04353322911953
11532, 1.5319999999936087, -8.044250228945952
11533, 1.5329999999936081, -8.044959490884018
11534, 1.5339999999936076, -8.045661013480972
11535, 1.534999999993607, -8.04635479529039
11536, 1.5359999999936065, -8.047040834872218
11537, 1.536999999993606, -8.047719130792752
11538, 1.5379999999936054, -8.04838968162466
11539, 1.5389999999936048, -8.049052485946966
11540, 1.5399999999936043, -8.049707542345057
11541, 1.5409999999936037, -8.050354849410693
11542, 1.5419999999936032, -8.050994405742003
11543, 1.5429999999936026, -8.051626209943477
11544, 1.543999999993602, -8.052250260625996
11545, 1.5449999999936015, -8.052866556406794
11546, 1.545999999993601, -8.053475095909493
11547, 1.5469999999936004, -8.054075877764097
11548, 1.5479999999935998, -8.054668900606982
11549, 1.5489999999935993, -8.055254163080916
11550, 1.5499999999935987, -8.055831663835036
11551, 1.5509999999935982, -8.05640140152488
11552, 1.5519999999935976, -8.056963374812367
11553, 1.552999999993597, -8.057517582365799
11554, 1.5539999999935965, -8.05806402285989
11555, 1.554999999993596, -8.058602694975722
11556, 1.5559999999935954, -8.059133597400788
11557, 1.5569999999935948, -8.059656728828976
11558, 1.5579999999935943, -8.060172087960579
11559, 1.5589999999935937, -8.060679673502266
11560, 1.5599999999935932, -8.06117948416714
11561, 1.5609999999935926, -8.061671518674688
11562, 1.561999999993592, -8.062155775750814
11563, 1.5629999999935915, -8.062632254127825
11564, 1.563999999993591, -8.063100952544435
11565, 1.5649999999935904, -8.063561869745778
11566, 1.5659999999935899, -8.0640150044834
11567, 1.5669999999935893, -8.06446035551525
11568, 1.5679999999935887, -8.064897921605715
11569, 1.5689999999935882, -8.065327701525582
11570, 1.5699999999935876, -8.065749694052071
11571, 1.570999999993587, -8.066163897968815
11572, 1.5719999999935865, -8.066570312065894
11573, 1.572999999993586, -8.066968935139768
11574, 1.5739999999935854, -8.067359765993379
11575, 1.5749999999935849, -8.067742803436067
11576, 1.5759999999935843, -8.068118046283605
11577, 1.5769999999935838, -8.068485493358205
11578, 1.5779999999935832, -8.068845143488526
11579, 1.5789999999935826, -8.069196995509635
11580, 1.579999999993582, -8.06954104826307
11581, 1.5809999999935815, -8.06987730059678
11582, 1.581999999993581, -8.070205751365178
11583, 1.5829999999935804, -8.070526399429106
11584, 1.5839999999935799, -8.070839243655861
11585, 1.5849999999935793, -8.071144282919189
11586, 1.5859999999935788, -8.071441516099274
11587, 1.5869999999935782, -8.071730942082766
11588, 1.5879999999935777, -8.072012559762747
11589, 1.588999999993577, -8.07228636803877
11590, 1.5899999999935766, -8.072552365816843
11591, 1.590999999993576, -8.072810552009422
11592, 1.5919999999935754, -8.073060925535426
11593, 1.5929999999935749, -8.073303485320245
11594, 1.5939999999935743, -8.07353823029572
11595, 1.5949999999935738, -8.073765159400159
11596, 1.5959999999935732, -8.073984271578327
11597, 1.5969999999935727, -8.074195565781489
11598, 1.5979999999935721, -8.074399040967343
11599, 1.5989999999935716, -8.074594696100075
11600, 1.599999999993571, -8.07478253015034
11601, 1.6009999999935705, -8.074962542095275
11602, 1.60199999999357, -8.075134730918483
11603, 1.6029999999935693, -8.075299095610049
11604, 1.6039999999935688, -8.075455635166534
11605, 1.6049999999935682, -8.075604348590984
11606, 1.6059999999935677, -8.075745234892944
11607, 1.6069999999935671, -8.075878293088406
11608, 1.6079999999935666, -8.076003522199874
11609, 1.608999999993566, -8.076120921256344
11610, 1.6099999999935655, -8.07623048929328
11611, 1.610999999993565, -8.07633222535266
11612, 1.6119999999935644, -8.076426128482934
11613, 1.6129999999935638, -8.076512197739063
11614, 1.6139999999935633, -8.07659043218249
11615, 1.6149999999935627, -8.076660830881167
11616, 1.6159999999935621, -8.076723392909537
11617, 1.6169999999935616, -8.076778117348548
11618, 1.617999999993561, -8.076825003285654
11619, 1.6189999999935605, -8.0768640498148
11620, 1.61999999999356, -8.07689525603644
11621, 1.6209999999935594, -8.076918621057555
11622, 1.6219999999935588, -8.076934143991608
11623, 1.6229999999935583, -8.076941823958578
11624, 1.6239999999935577, -8.076941660084966
11625, 1.6249999999935572, -8.076933651503792
11626, 1.6259999999935566, -8.07691779735456
11627, 1.626999999993556, -8.07689409678332
11628, 1.6279999999935555, -8.076862548942632
11629, 1.628999999993555, -8.07682315299156
11630, 1.6299999999935544, -8.076775908095723
11631, 1.6309999999935538, -8.076720813427228
11632, 1.6319999999935533, -8.076657868164718
11633, 1.6329999999935527, -8.07658707149338
11634, 1.6339999999935522, -8.07650842260489
11635, 1.6349999999935516, -8.076421920697493
11636, 1.635999999993551, -8.076327564975932
11637, 1.6369999999935505, -8.076225354651509
11638, 1.63799999999355, -8.076115288942033
11639, 1.6389999999935494, -8.075997367071869
11640, 1.6399999999935488, -8.075871588271902
11641, 1.6409999999935483, -8.075737951779573
11642, 1.6419999999935477, -8.075596456838841
11643, 1.6429999999935472, -8.07544710270022
11644, 1.6439999999935466, -8.075289888620768
11645, 1.644999999993546, -8.075124813864074
11646, 1.6459999999935455, -8.074951877700283
11647, 1.646999999993545, -8.07477107940608
11648, 1.6479999999935444, -8.074582418264702
11649, 1.6489999999935439, -8.07438589356594
11650, 1.6499999999935433, -8.074181504606125
11651, 1.6509999999935427, -8.073969250688148
11652, 1.6519999999935422, -8.073749131121447
11653, 1.6529999999935416, -8.073521145222028
11654, 1.653999999993541, -8.073285292312445
11655, 1.6549999999935405, -8.07304157172181
11656, 1.65599999999354, -8.072789982785789
11657, 1.6569999999935394, -8.07253052484663
11658, 1.6579999999935389, -8.072263197253118
11659, 1.6589999999935383, -8.071987999360623
11660, 1.6599999999935378, -8.071704930531055
11661, 1.6609999999935372, -8.071413990132921
11662, 1.6619999999935366, -8.071115177541284
11663, 1.662999999993536, -8.070808492137763
11664, 1.6639999999935355, -8.070493933310562
11665, 1.664999999993535, -8.070171500454466
11666, 1.6659999999935344, -8.069841192970808
11667, 1.6669999999935339, -8.069503010267518
11668, 1.6679999999935333, -8.06915695175909
11669, 1.6689999999935328, -8.068803016866607
11670, 1.6699999999935322, -8.068441205017724
11671, 1.6709999999935317, -8.068071515646674
11672, 1.671999999993531, -8.067693948194277
11673, 1.6729999999935306, -8.067308502107938
11674, 1.67399999999353, -8.066915176841636
11675, 1.6749999999935294, -8.06651397185595
11676, 1.6759999999935289, -8.066104886618046
11677, 1.6769999999935283, -8.065687920601658
11678, 1.6779999999935278, -8.065263073287138
11679, 1.6789999999935272, -8.064830344161411
11680, 1.6799999999935267, -8.064389732717997
11681, 1.6809999999935261, -8.063941238457016
11682, 1.6819999999935256, -8.063484860885184
11683, 1.682999999993525, -8.063020599515802
11684, 1.6839999999935245, -8.062548453868782
11685, 1.684999999993524, -8.06206842347063
11686, 1.6859999999935233, -8.061580507854453
11687, 1.6869999999935228, -8.061084706559956
11688, 1.6879999999935222, -8.060581019133453
11689, 1.6889999999935217, -8.060069445127866
11690, 1.6899999999935211, -8.059549984102706
11691, 1.6909999999935206, -8.059022635624114
11692, 1.69199999999352, -8.058487399264811
11693, 1.6929999999935195, -8.057944274604157
11694, 1.693999999993519, -8.05739326122811
11695, 1.6949999999935184, -8.056834358729237
11696, 1.6959999999935178, -8.056267566706712
11697, 1.6969999999935172, -8.055692884766342
11698, 1.6979999999935167, -8.055110312520545
11699, 1.6989999999935161, -8.05451984958834
11700, 1.6999999999935156, -8.053921495595379
11701, 1.700999999993515, -8.05331525017394
11702, 1.7019999999935145, -8.052701112962891
11703, 1.702999999993514, -8.052079083607767
11704, 1.7039999999935134, -8.051449161760685
11705, 1.7049999999935128, -8.05081134708041
11706, 1.7059999999935123, -8.050165639232329
11707, 1.7069999999935117, -8.049512037888446
11708, 1.7079999999935112, -8.048850542727411
11709, 1.7089999999935106, -8.048181153434484
11710, 1.70999999999351, -8.047503869701558
11711, 1.7109999999935095, -8.04681869122718
11712, 1.711999999993509, -8.046125617716502
11713, 1.7129999999935084, -8.045424648881326
11714, 1.7139999999935078, -8.044715784440077
11715, 1.7149999999935073, -8.043999024117836
11716, 1.7159999999935067, -8.043274367646292
11717, 1.7169999999935062, -8.042541814763812
11718, 1.7179999999935056, -8.041801365215367
11719, 1.718999999993505, -8.041053018752578
11720, 1.7199999999935045, -8.040296775133726
11721, 1.720999999993504, -8.039532634123711
11722, 1.7219999999935034, -8.0387605954941
11723, 1.7229999999935028, -8.037980659023086
11724, 1.7239999999935023, -8.037192824495518
11725, 1.7249999999935017, -8.036397091702893
11726, 1.7259999999935012, -8.035593460443357
11727, 1.7269999999935006, -8.034781930521698
11728, 1.7279999999935, -8.03396250174937
11729, 1.7289999999934995, -8.033135173944467
11730, 1.729999999993499, -8.032299946931738
11731, 1.7309999999934984, -8.0314568205426
11732, 1.7319999999934979, -8.030605794615102
11733, 1.7329999999934973, -8.029746868993964
11734, 1.7339999999934967, -8.028880043530563
11735, 1.7349999999934962, -8.028005318082942
11736, 1.7359999999934956, -8.027122692515782
11737, 1.736999999993495, -8.026232166700453
11738, 1.7379999999934945, -8.025333740514961
11739, 1.738999999993494, -8.024427413843991
11740, 1.7399999999934934, -8.023513186578889
11741, 1.7409999999934929, -8.022591058617664
